"COUNTRY_CODE","RECORD_SOURCE","ID","AUDIT_MODIFIEDBY","AUDIT_MODIFIEDDATE","DEPRECATO","INFO_IDESTERNO","INFO_IDISTANZAATTIVITAMASSIVA","INFO_DATA","AUDIT_CREATEDBY","AUDIT_CREATEDDATE","INFO_ORIGINEINFORMAZIONE","CORRENTE","DATAFINEVALIDITA","DATAFINEVALIDITAPREVISTA","DATAINIZIOVALIDITA","NOTA","ORIGINEELEMENTO","VERSION","ELEMENTOORGANIZZATIVOASSEGNANTE_ID","ELEMENTOORGANIZZATIVOBUSINESSUNITPROPOSTA_ID","ELEMENTOORGANIZZATIVOPERSONAPROPOSTA_ID","ELEMENTOORGANIZZATIVOREFERENTE_ID","INFOENTITA_ID","RUOLOREFERENTEENTITA_ID","CODICEASSEGNAZIONE","CODICEGRUPPOASSEGNAZIONE","LOAD_DATETIME"
IT,LAWEB,"34,923,448","1,894",2025-11-25 16:10:49.608,,,,,"1,894",2025-11-25 16:10:49.608,,true,,,2025-11-25 16:10:49.505,,,0,,,,"6,626,649","5,491,322","1,006",,,2025-11-25 16:10:49.608
IT,LAWEB,"34,923,447",273,2025-11-25 16:08:58.515,,,,,273,2025-11-25 16:08:58.515,,true,,,2025-11-25 16:08:58.469,,,0,,,,"3,581","5,491,319","1,005",,,2025-11-25 16:08:58.515
IT,LAWEB,"34,923,446",273,2025-11-25 16:08:58.422,,,,,273,2025-11-25 16:08:58.422,,true,,,2025-11-25 16:08:58.307,,,0,,,,"3,581","4,383,436","1,013",,,2025-11-25 16:08:58.422
IT,LAWEB,"34,923,445",273,2025-11-25 16:08:58.357,,,,,273,2025-11-25 16:08:58.357,,true,,,2025-11-25 16:08:58.307,,,0,,,,"3,581","4,382,580","1,013",,,2025-11-25 16:08:58.357
IT,LAWEB,"34,923,444",273,2025-11-25 16:08:27.016,,,,,273,2025-11-25 16:08:27.016,,true,,,2025-11-25 16:08:26.957,,,0,,,,"6,538,416","5,491,319","1,076",,,2025-11-25 16:08:27.016
IT,LAWEB,"34,923,443",273,2025-11-25 16:08:24.300,,,,,273,2025-11-25 16:08:24.300,,true,,,2025-11-25 16:08:24.077,,,0,,,,"2,786","5,491,320","1,006",,,2025-11-25 16:08:24.300
IT,LAWEB,"34,923,442",273,2025-11-25 16:08:24.179,,,,,273,2025-11-25 16:08:24.179,,true,,,2025-11-25 16:08:24.077,,,0,,,,"2,786","5,491,319","1,006",,,2025-11-25 16:08:24.179
IT,LAWEB,"34,923,441","1,362",2025-11-25 16:06:56.337,,,,,"1,362",2025-11-25 16:06:56.337,,true,,,2025-11-25 16:06:56.337,,,0,,,,"6,336,891","3,901,202","1,030",,,2025-11-25 16:06:56.337
IT,LAWEB,"34,923,440",273,2025-11-25 16:04:24.396,,,,,273,2025-11-25 16:04:24.396,,true,,,2025-11-25 16:04:24.353,,,0,,,,"3,581","5,491,313","1,005",,,2025-11-25 16:04:24.396
IT,LAWEB,"34,923,439",273,2025-11-25 16:04:24.316,,,,,273,2025-11-25 16:04:24.316,,true,,,2025-11-25 16:04:24.278,,,0,,,,"3,581","4,381,471","1,013",,,2025-11-25 16:04:24.316
IT,LAWEB,"34,923,438",709,2025-11-25 16:04:14.242,,,,,709,2025-11-25 16:04:14.242,,true,,,2025-11-25 16:04:14.207,,,0,,,,"3,520,404","5,491,315","1,005",,,2025-11-25 16:04:14.242
IT,LAWEB,"34,923,437",709,2025-11-25 16:17:08.699,,,,,709,2025-11-25 16:04:14.184,,false,2025-11-25 16:17:08.676,,2025-11-25 16:04:14.148,,,1,,,,"3,520,404","5,423,082","1,013",,,2025-11-25 16:17:08.699
IT,LAWEB,"34,923,436",709,2025-11-25 16:03:55.691,,,,,709,2025-11-25 16:03:55.691,,true,,,2025-11-25 16:03:55.520,,,0,,,,"3,520,405","5,491,316","1,006",,,2025-11-25 16:03:55.691
IT,LAWEB,"34,923,435",709,2025-11-25 16:03:55.607,,,,,709,2025-11-25 16:03:55.607,,true,,,2025-11-25 16:03:55.520,,,0,,,,"3,520,405","5,491,315","1,006",,,2025-11-25 16:03:55.607
IT,LAWEB,"34,923,434",349,2025-11-25 16:03:36.330,,,,,349,2025-11-25 16:03:36.330,,true,,,2025-11-25 16:03:36.294,,,0,,,,"6,509,544","5,489,419","1,005",,,2025-11-25 16:03:36.330
IT,LAWEB,"34,923,433",349,2025-11-25 16:03:36.259,,,,,349,2025-11-25 16:03:36.259,,true,,,2025-11-25 16:03:36.195,,,0,,,,"6,509,544","2,344,099","1,013",,,2025-11-25 16:03:36.259
IT,LAWEB,"34,923,432",273,2025-11-25 16:03:31.719,,,,,273,2025-11-25 16:03:31.719,,true,,,2025-11-25 16:03:31.653,,,0,,,,"4,981,978","5,491,313","1,076",,,2025-11-25 16:03:31.719
IT,LAWEB,"34,923,431",273,2025-11-25 16:03:30.479,,,,,273,2025-11-25 16:03:30.479,,true,,,2025-11-25 16:03:30.308,,,0,,,,"2,786","5,491,314","1,006",,,2025-11-25 16:03:30.479
IT,LAWEB,"34,923,430",273,2025-11-25 16:03:30.381,,,,,273,2025-11-25 16:03:30.381,,true,,,2025-11-25 16:03:30.308,,,0,,,,"2,786","5,491,313","1,006",,,2025-11-25 16:03:30.381
IT,LAWEB,"34,923,429",605,2025-11-25 16:01:26.254,,,,,605,2025-11-25 16:01:26.254,,true,,,2025-11-25 16:01:26.216,,,0,,,,"3,027","3,716,648","1,116",,,2025-11-25 16:01:26.254
IT,LAWEB,"34,923,427","1,894",2025-11-25 16:00:51.651,,,,,"1,894",2025-11-25 16:00:51.651,,true,,,2025-11-25 16:00:51.565,,,0,,,,"6,626,649","5,491,310","1,006",,,2025-11-25 16:00:51.651
IT,LAWEB,"34,923,426",551,2025-11-25 16:00:04.607,,,,,551,2025-11-25 16:00:04.607,,true,,,2025-11-25 16:00:04.580,,,0,,,,"3,050","5,491,308","1,105",,,2025-11-25 16:00:04.607
IT,LAWEB,"34,923,425",551,2025-11-25 16:00:04.535,,,,,551,2025-11-25 16:00:04.535,,true,,,2025-11-25 16:00:04.513,,,0,,,,"3,050","5,422,234","1,101",,,2025-11-25 16:00:04.535
IT,LAWEB,"34,923,424",551,2025-11-25 16:00:04.488,,,,,551,2025-11-25 16:00:04.488,,true,,,2025-11-25 16:00:04.457,,,0,,,,"3,050","5,422,235","1,101",,,2025-11-25 16:00:04.488
IT,LAWEB,"34,923,423",534,2025-11-25 16:00:03.046,,,,,534,2025-11-25 16:00:03.046,,true,,,2025-11-25 16:00:02.999,,,0,,,,"6,320,031","5,491,306","1,005",,,2025-11-25 16:00:03.046
IT,LAWEB,"34,923,422",534,2025-11-25 16:00:02.924,,,,,534,2025-11-25 16:00:02.924,,true,,,2025-11-25 16:00:02.677,,,0,,,,"6,320,031","5,398,893","1,013",,,2025-11-25 16:00:02.924
IT,LAWEB,"34,923,421",534,2025-11-25 16:00:02.838,,,,,534,2025-11-25 16:00:02.838,,true,,,2025-11-25 16:00:02.677,,,0,,,,"6,320,031","5,399,801","1,013",,,2025-11-25 16:00:02.838
IT,LAWEB,"34,923,420",534,2025-11-25 16:00:02.749,,,,,534,2025-11-25 16:00:02.749,,true,,,2025-11-25 16:00:02.677,,,0,,,,"6,320,031","5,400,256","1,013",,,2025-11-25 16:00:02.749
IT,LAWEB,"34,923,419",551,2025-11-25 15:59:40.873,,,,,551,2025-11-25 15:59:40.873,,true,,,2025-11-25 15:59:40.786,,,0,,,,"6,405,728","5,422,235","1,098",,,2025-11-25 15:59:40.873
IT,LAWEB,"34,923,418",551,2025-11-25 15:59:40.779,,,,,551,2025-11-25 15:59:40.779,,true,,,2025-11-25 15:59:40.685,,,0,,,,"6,405,728","5,422,234","1,098",,,2025-11-25 15:59:40.779
IT,LAWEB,"34,923,417",551,2025-11-25 15:59:40.665,,,,,551,2025-11-25 15:59:40.665,,true,,,2025-11-25 15:59:40.492,,,0,,,,"6,405,728","5,491,308","1,097",,,2025-11-25 15:59:40.665
IT,LAWEB,"34,923,416",988,2025-11-25 15:59:39.573,,,,,988,2025-11-25 15:59:39.573,,true,,,2025-11-25 15:59:39.572,,,0,,,,"6,336,891","2,009,748","1,030",,,2025-11-25 15:59:39.573
IT,LAWEB,"34,923,415",534,2025-11-25 16:00:03.038,,,,,534,2025-11-25 15:59:38.301,,false,2025-11-25 16:00:02.999,,2025-11-25 15:59:38.220,,,1,,,,"3,506","5,491,306","1,005",,,2025-11-25 16:00:03.038
IT,LAWEB,"34,923,414",534,2025-11-25 16:00:02.896,,,,,534,2025-11-25 15:59:38.174,,false,2025-11-25 16:00:02.844,,2025-11-25 15:59:37.928,,,1,,,,"3,506","5,398,893","1,013",,,2025-11-25 16:00:02.896
IT,LAWEB,"34,923,413",534,2025-11-25 16:00:02.814,,,,,534,2025-11-25 15:59:38.082,,false,2025-11-25 16:00:02.758,,2025-11-25 15:59:37.928,,,1,,,,"3,506","5,399,801","1,013",,,2025-11-25 16:00:02.814
IT,LAWEB,"34,923,412",534,2025-11-25 16:00:02.728,,,,,534,2025-11-25 15:59:38.007,,false,2025-11-25 16:00:02.677,,2025-11-25 15:59:37.928,,,1,,,,"3,506","5,400,256","1,013",,,2025-11-25 16:00:02.728
IT,LAWEB,"34,923,411",273,2025-11-25 15:59:18.583,,,,,273,2025-11-25 15:59:18.583,,true,,,2025-11-25 15:59:18.516,,,0,,,,"3,581","5,491,304","1,005",,,2025-11-25 15:59:18.583
IT,LAWEB,"34,923,410",273,2025-11-25 15:59:18.458,,,,,273,2025-11-25 15:59:18.458,,true,,,2025-11-25 15:59:18.397,,,0,,,,"3,581","4,372,223","1,013",,,2025-11-25 15:59:18.458
IT,LAWEB,"34,923,409",534,2025-11-25 15:59:16.262,,,,,534,2025-11-25 15:59:16.262,,true,,,2025-11-25 15:59:16.056,,,0,,,,"3,506","5,491,307","1,006",,,2025-11-25 15:59:16.262
IT,LAWEB,"34,923,408",534,2025-11-25 15:59:16.161,,,,,534,2025-11-25 15:59:16.161,,true,,,2025-11-25 15:59:16.056,,,0,,,,"3,506","5,491,306","1,006",,,2025-11-25 15:59:16.161
IT,LAWEB,"34,923,407",273,2025-11-25 15:58:41.976,,,,,273,2025-11-25 15:58:41.976,,true,,,2025-11-25 15:58:41.914,,,0,,,,"4,982,172","5,491,304","1,076",,,2025-11-25 15:58:41.976
IT,LAWEB,"34,923,406",273,2025-11-25 15:58:41.021,,,,,273,2025-11-25 15:58:41.021,,true,,,2025-11-25 15:58:40.388,,,0,,,,"2,786","5,491,305","1,006",,,2025-11-25 15:58:41.021
IT,LAWEB,"34,923,405",273,2025-11-25 15:58:40.529,,,,,273,2025-11-25 15:58:40.529,,true,,,2025-11-25 15:58:40.388,,,0,,,,"2,786","5,491,304","1,006",,,2025-11-25 15:58:40.529
IT,LAWEB,"34,923,404","1,475",2025-11-25 15:57:51.019,,,,,"1,475",2025-11-25 15:57:51.019,,true,,,2025-11-25 15:57:51.016,,,0,,,,"6,336,891","636,995","1,030",,,2025-11-25 15:57:51.019
IT,LAWEB,"34,923,403","1,475",2025-11-25 15:57:49.102,,,,,"1,475",2025-11-25 15:57:49.102,,true,,,2025-11-25 15:57:49.101,,,0,,,,"6,336,891","395,687","1,030",,,2025-11-25 15:57:49.102
IT,LAWEB,"34,923,402",709,2025-11-25 15:54:30.985,,,,,709,2025-11-25 15:54:30.985,,true,,,2025-11-25 15:54:30.963,,,0,,,,"3,520,404","5,491,300","1,005",,,2025-11-25 15:54:30.985
IT,LAWEB,"34,923,401",709,2025-11-25 15:54:30.944,,,,,709,2025-11-25 15:54:30.944,,true,,,2025-11-25 15:54:30.909,,,0,,,,"3,520,404","5,423,088","1,013",,,2025-11-25 15:54:30.944
IT,LAWEB,"34,923,400",709,2025-11-25 15:54:12.348,,,,,709,2025-11-25 15:54:12.348,,true,,,2025-11-25 15:54:12.131,,,0,,,,"3,520,405","5,491,301","1,006",,,2025-11-25 15:54:12.348
IT,LAWEB,"34,923,399",709,2025-11-25 15:54:12.235,,,,,709,2025-11-25 15:54:12.235,,true,,,2025-11-25 15:54:12.131,,,0,,,,"3,520,405","5,491,300","1,006",,,2025-11-25 15:54:12.235
IT,LAWEB,"34,923,398",543,2025-11-25 15:52:10.881,,,,,543,2025-11-25 15:52:10.881,,true,,,2025-11-25 15:52:10.868,,,0,,,,"2,846","911,491","1,116",,,2025-11-25 15:52:10.881
IT,LAWEB,"34,923,397",534,2025-11-25 15:51:27.206,,,,,534,2025-11-25 15:51:27.206,,true,,,2025-11-25 15:51:27.190,,,0,,,,"3,506","5,399,801","1,096",,,2025-11-25 15:51:27.206
IT,LAWEB,"34,923,396",534,2025-11-25 15:51:15.093,,,,,534,2025-11-25 15:51:15.093,,true,,,2025-11-25 15:51:15.072,,,0,,,,"3,506","5,400,256","1,096",,,2025-11-25 15:51:15.093
IT,LAWEB,"34,923,395",534,2025-11-25 15:51:05.749,,,,,534,2025-11-25 15:51:05.749,,true,,,2025-11-25 15:51:05.726,,,0,,,,"3,506","5,398,893","1,096",,,2025-11-25 15:51:05.749
IT,LAWEB,"34,923,394",644,2025-11-25 15:49:22.208,,,,,644,2025-11-25 15:49:22.208,,true,,,2025-11-25 15:49:22.207,,,0,,,,"6,336,891","2,031,664","1,030",,,2025-11-25 15:49:22.208
IT,LAWEB,"34,923,393",269,2025-11-25 15:49:09.186,,,,,269,2025-11-25 15:49:09.186,,true,,,2025-11-25 15:49:09.150,,,0,,,,"3,581","5,491,296","1,005",,,2025-11-25 15:49:09.186
IT,LAWEB,"34,923,392",269,2025-11-25 15:49:09.106,,,,,269,2025-11-25 15:49:09.106,,true,,,2025-11-25 15:49:08.924,,,0,,,,"3,581","4,459,278","1,013",,,2025-11-25 15:49:09.106
IT,LAWEB,"34,923,391",269,2025-11-25 15:49:09.060,,,,,269,2025-11-25 15:49:09.060,,true,,,2025-11-25 15:49:08.924,,,0,,,,"3,581","4,459,189","1,013",,,2025-11-25 15:49:09.060
IT,LAWEB,"34,923,390",269,2025-11-25 15:49:08.971,,,,,269,2025-11-25 15:49:08.971,,true,,,2025-11-25 15:49:08.924,,,0,,,,"3,581","4,459,188","1,013",,,2025-11-25 15:49:08.971
IT,LAWEB,"34,923,389",269,2025-11-25 15:48:40.792,,,,,269,2025-11-25 15:48:40.792,,true,,,2025-11-25 15:48:40.718,,,0,,,,"6,599,528","5,491,296","1,076",,,2025-11-25 15:48:40.792
IT,LAWEB,"34,923,388",269,2025-11-25 15:48:39.681,,,,,269,2025-11-25 15:48:39.681,,true,,,2025-11-25 15:48:39.441,,,0,,,,"3,321","5,491,297","1,006",,,2025-11-25 15:48:39.681
IT,LAWEB,"34,923,387",269,2025-11-25 15:48:39.553,,,,,269,2025-11-25 15:48:39.553,,true,,,2025-11-25 15:48:39.441,,,0,,,,"3,321","5,491,296","1,006",,,2025-11-25 15:48:39.553
IT,LAWEB,"34,923,386",534,2025-11-25 15:48:28.606,,,,,534,2025-11-25 15:48:28.606,,true,,,2025-11-25 15:48:28.606,,,0,,,,"6,336,891","5,400,850","1,030",,,2025-11-25 15:48:28.606
IT,LAWEB,"34,923,385",709,2025-11-25 15:46:21.904,,,,,709,2025-11-25 15:46:21.904,,true,,,2025-11-25 15:46:21.854,,,0,,,,"3,520,404","5,491,293","1,005",,,2025-11-25 15:46:21.904
IT,LAWEB,"34,923,384",709,2025-11-25 16:04:14.174,,,,,709,2025-11-25 15:46:21.780,,false,2025-11-25 16:04:14.148,,2025-11-25 15:46:21.627,,,1,,,,"3,520,404","5,423,082","1,013",,,2025-11-25 16:04:14.174
IT,LAWEB,"34,923,383",709,2025-11-25 15:54:30.931,,,,,709,2025-11-25 15:46:21.679,,false,2025-11-25 15:54:30.909,,2025-11-25 15:46:21.627,,,1,,,,"3,520,404","5,423,088","1,013",,,2025-11-25 15:54:30.931
IT,LAWEB,"34,923,382",709,2025-11-25 15:46:00.713,,,,,709,2025-11-25 15:46:00.713,,true,,,2025-11-25 15:46:00.450,,,0,,,,"3,520,405","5,491,294","1,006",,,2025-11-25 15:46:00.713
IT,LAWEB,"34,923,381",709,2025-11-25 15:46:00.571,,,,,709,2025-11-25 15:46:00.571,,true,,,2025-11-25 15:46:00.450,,,0,,,,"3,520,405","5,491,293","1,006",,,2025-11-25 15:46:00.571
IT,LAWEB,"34,923,380",534,2025-11-25 15:45:43.343,,,,,534,2025-11-25 15:45:43.343,,true,,,2025-11-25 15:45:43.342,,,0,,,,"6,336,891","3,822,083","1,030",,,2025-11-25 15:45:43.343
IT,LAWEB,"34,923,379",269,2025-11-25 15:45:39.868,,,,,269,2025-11-25 15:45:39.868,,true,,,2025-11-25 15:45:39.752,,,0,,,,"3,581","5,491,291","1,005",,,2025-11-25 15:45:39.868
IT,LAWEB,"34,923,378",269,2025-11-25 15:45:39.626,,,,,269,2025-11-25 15:45:39.626,,true,,,2025-11-25 15:45:39.298,,,0,,,,"3,581","4,385,367","1,013",,,2025-11-25 15:45:39.626
IT,LAWEB,"34,923,377",269,2025-11-25 15:45:39.430,,,,,269,2025-11-25 15:45:39.430,,true,,,2025-11-25 15:45:39.298,,,0,,,,"3,581","4,371,133","1,013",,,2025-11-25 15:45:39.430
IT,LAWEB,"34,923,376",395,2025-11-25 15:45:22.877,,,,,395,2025-11-25 15:45:22.877,,true,,,2025-11-25 15:45:22.861,,,0,,,,"3,548","5,101,288","1,116",,,2025-11-25 15:45:22.877
IT,LAWEB,"34,923,375",534,2025-11-25 15:44:41.485,,,,,534,2025-11-25 15:44:41.485,,true,,,2025-11-25 15:44:41.484,,,0,,,,"6,336,891","4,545,957","1,030",,,2025-11-25 15:44:41.485
IT,LAWEB,"34,923,374",269,2025-11-25 15:44:39.790,,,,,269,2025-11-25 15:44:39.790,,true,,,2025-11-25 15:44:39.663,,,0,,,,"4,981,978","5,491,291","1,076",,,2025-11-25 15:44:39.790
IT,LAWEB,"34,923,373",269,2025-11-25 15:44:38.343,,,,,269,2025-11-25 15:44:38.343,,true,,,2025-11-25 15:44:38.132,,,0,,,,"3,321","5,491,292","1,006",,,2025-11-25 15:44:38.343
IT,LAWEB,"34,923,372",269,2025-11-25 15:44:38.227,,,,,269,2025-11-25 15:44:38.227,,true,,,2025-11-25 15:44:38.132,,,0,,,,"3,321","5,491,291","1,006",,,2025-11-25 15:44:38.227
IT,LAWEB,"34,923,371",534,2025-11-25 15:44:34.778,,,,,534,2025-11-25 15:44:34.778,,true,,,2025-11-25 15:44:34.777,,,0,,,,"6,336,891","4,544,812","1,030",,,2025-11-25 15:44:34.778
IT,LAWEB,"34,923,370",529,2025-11-25 15:44:25.023,,,,,529,2025-11-25 15:44:25.023,,true,,,2025-11-25 15:44:25.023,,,0,,,,"6,098,005","4,554,886","1,029",,,2025-11-25 15:44:25.023
IT,LAWEB,"34,923,369",534,2025-11-25 15:42:51.590,,,,,534,2025-11-25 15:42:51.590,,true,,,2025-11-25 15:42:51.590,,,0,,,,"6,336,891","621,309","1,030",,,2025-11-25 15:42:51.590
IT,LAWEB,"34,923,368",349,2025-11-25 15:36:46.187,,,,,349,2025-11-25 15:36:46.187,,true,,,2025-11-25 15:36:46.129,,,0,,,,"6,509,544","5,485,546","1,005",,,2025-11-25 15:36:46.187
IT,LAWEB,"34,923,367",349,2025-11-25 15:36:46.092,,,,,349,2025-11-25 15:36:46.092,,true,,,2025-11-25 15:36:45.919,,,0,,,,"6,509,544","5,423,454","1,013",,,2025-11-25 15:36:46.092
IT,LAWEB,"34,923,366",349,2025-11-25 15:36:46.031,,,,,349,2025-11-25 15:36:46.031,,true,,,2025-11-25 15:36:45.919,,,0,,,,"6,509,544","5,423,453","1,013",,,2025-11-25 15:36:46.031
IT,LAWEB,"34,923,365",534,2025-11-25 15:35:18.559,,,,,534,2025-11-25 15:35:18.559,,true,,,2025-11-25 15:35:18.526,,,0,,,,"6,320,031","5,491,283","1,005",,,2025-11-25 15:35:18.559
IT,LAWEB,"34,923,364",534,2025-11-25 15:35:18.505,,,,,534,2025-11-25 15:35:18.505,,true,,,2025-11-25 15:35:18.414,,,0,,,,"6,320,031","4,545,017","1,013",,,2025-11-25 15:35:18.505
IT,LAWEB,"34,923,363",534,2025-11-25 15:35:18.458,,,,,534,2025-11-25 15:35:18.458,,true,,,2025-11-25 15:35:18.414,,,0,,,,"6,320,031","4,546,021","1,013",,,2025-11-25 15:35:18.458
IT,LAWEB,"34,923,362",534,2025-11-25 15:35:18.552,,,,,534,2025-11-25 15:34:42.572,,false,2025-11-25 15:35:18.526,,2025-11-25 15:34:42.410,,,1,,,,"3,506","5,491,283","1,005",,,2025-11-25 15:35:18.552
IT,LAWEB,"34,923,361",534,2025-11-25 15:35:18.486,,,,,534,2025-11-25 15:34:42.322,,false,2025-11-25 15:35:18.462,,2025-11-25 15:34:42.160,,,1,,,,"3,506","4,545,017","1,013",,,2025-11-25 15:35:18.486
IT,LAWEB,"34,923,360",534,2025-11-25 15:35:18.438,,,,,534,2025-11-25 15:34:42.245,,false,2025-11-25 15:35:18.414,,2025-11-25 15:34:42.160,,,1,,,,"3,506","4,546,021","1,013",,,2025-11-25 15:35:18.438
IT,LAWEB,"34,923,359",534,2025-11-25 15:34:00.513,,,,,534,2025-11-25 15:34:00.513,,true,,,2025-11-25 15:33:59.639,,,0,,,,"3,506","5,491,284","1,006",,,2025-11-25 15:34:00.513
IT,LAWEB,"34,923,358",534,2025-11-25 15:33:59.830,,,,,534,2025-11-25 15:33:59.830,,true,,,2025-11-25 15:33:59.639,,,0,,,,"3,506","5,491,283","1,006",,,2025-11-25 15:33:59.830
IT,LAWEB,"34,923,357",507,2025-11-25 15:33:59.821,,,,,507,2025-11-25 15:33:59.821,,true,,,2025-11-25 15:33:59.821,,,0,,,,"6,336,891","1,954,969","1,030",,,2025-11-25 15:33:59.821
IT,LAWEB,"34,923,356",370,2025-11-25 15:32:35.043,,,,,370,2025-11-25 15:32:35.043,,true,,,2025-11-25 15:32:35.043,,,0,,,,"6,336,891","4,486,086","1,030",,,2025-11-25 15:32:35.043
IT,LAWEB,"34,923,355","1,397",2025-11-25 15:32:21.725,,,,,"1,397",2025-11-25 15:32:21.725,,true,,,2025-11-25 15:32:21.724,,,0,,,,"6,336,891","4,660,238","1,030",,,2025-11-25 15:32:21.725
IT,LAWEB,"34,923,354",346,2025-11-25 15:31:43.931,,,,,346,2025-11-25 15:31:43.931,,true,,,2025-11-25 15:31:43.864,,,0,,,,"3,304","1,866,687","1,084",,,2025-11-25 15:31:43.931
IT,LAWEB,"34,923,353",346,2025-11-25 15:31:43.843,,,,,346,2025-11-25 15:31:43.843,,true,,,2025-11-25 15:31:43.843,,,0,,,,"3,304","970,419","1,046",,,2025-11-25 15:31:43.843
IT,LAWEB,"34,923,352",346,2025-11-25 15:31:13.670,,,,,346,2025-11-25 15:31:13.670,,true,,,2025-11-25 15:31:13.670,,,0,,,,"3,018","1,866,687","1,080",,,2025-11-25 15:31:13.670
IT,LAWEB,"34,923,351",346,2025-11-25 15:31:13.620,,,,,346,2025-11-25 15:31:13.620,,true,,,2025-11-25 15:31:13.620,,,0,,,,"3,018","970,419","1,079",,,2025-11-25 15:31:13.620
IT,LAWEB,"34,923,350",346,2025-11-25 15:31:13.431,,,,,346,2025-11-25 15:31:13.431,,true,,,2025-11-25 15:31:13.403,,,0,,,,"5,988,532","1,866,687","1,081",,,2025-11-25 15:31:13.431
IT,LAWEB,"34,923,349",346,2025-11-25 15:31:13.386,,,,,346,2025-11-25 15:31:13.386,,true,,,2025-11-25 15:31:13.357,,,0,,,,"5,988,532","970,419","1,043",,,2025-11-25 15:31:13.386
IT,LAWEB,"34,923,348",346,2025-11-25 15:30:30.725,,,,,346,2025-11-25 15:30:30.725,,true,,,2025-11-25 15:30:30.653,,,0,,,,"3,304","1,881,684","1,084",,,2025-11-25 15:30:30.725
IT,LAWEB,"34,923,347",346,2025-11-25 15:31:13.170,,,,,346,2025-11-25 15:30:30.633,,false,2025-11-25 15:31:13.166,,2025-11-25 15:30:30.633,,,1,,,,"3,304","970,419","1,046",,,2025-11-25 15:31:13.170
IT,LAWEB,"34,923,346",346,2025-11-25 15:30:30.633,,,,,346,2025-11-25 15:30:30.633,,true,,,2025-11-25 15:30:30.633,,,0,,,,"3,304","645,560","1,046",,,2025-11-25 15:30:30.633
IT,LAWEB,"34,923,345",649,2025-11-25 15:28:53.410,,,,,649,2025-11-25 15:28:53.410,,true,,,2025-11-25 15:28:53.410,,,0,,,,"4,981,710","970,419","1,079",,,2025-11-25 15:28:53.410
IT,LAWEB,"34,923,344",449,2025-11-25 15:28:35.133,,,,,449,2025-11-25 15:28:35.133,,true,,,2025-11-25 15:28:35.133,,,0,,,,"6,336,881","1,671,007","1,111",,,2025-11-25 15:28:35.133
IT,LAWEB,"34,923,343",449,2025-11-25 15:28:35.118,,,,,449,2025-11-25 15:28:35.118,,true,,,2025-11-25 15:28:35.117,,,0,,,,"6,336,891","1,671,007","1,030",,,2025-11-25 15:28:35.118
IT,LAWEB,"34,923,342",649,2025-11-25 15:28:25.636,,,,,649,2025-11-25 15:28:25.636,,true,,,2025-11-25 15:28:25.636,,,0,,,,"4,982,375","970,419","1,052",,,2025-11-25 15:28:25.636
IT,LAWEB,"34,923,341",534,2025-11-25 15:27:35.407,,,,,534,2025-11-25 15:27:35.407,,true,,,2025-11-25 15:27:35.406,,,0,,,,"6,336,891","768,640","1,030",,,2025-11-25 15:27:35.407
IT,LAWEB,"34,923,340","1,486",2025-11-25 15:27:21.893,,,,,"1,486",2025-11-25 15:27:21.893,,true,,,2025-11-25 15:27:21.893,,,0,,,,"6,320,104","5,480,786","1,029",,,2025-11-25 15:27:21.893
IT,LAWEB,"34,923,339","1,486",2025-11-25 15:27:21.893,,,,,"1,486",2025-11-25 15:27:21.893,,true,,,2025-11-25 15:27:21.893,,,0,,,,"6,320,104","5,480,785","1,029",,,2025-11-25 15:27:21.893
IT,LAWEB,"34,923,338",649,2025-11-25 15:26:26.780,,,,,649,2025-11-25 15:26:26.780,,true,,,2025-11-25 15:26:26.780,,,0,,,,"4,981,710","645,560","1,079",,,2025-11-25 15:26:26.780
IT,LAWEB,"34,923,337",534,2025-11-25 15:24:38.941,,,,,534,2025-11-25 15:24:38.941,,true,,,2025-11-25 15:24:38.918,,,0,,,,"2,934","5,399,637","1,096",,,2025-11-25 15:24:38.941
IT,LAWEB,"34,923,336",534,2025-11-25 15:24:27.919,,,,,534,2025-11-25 15:24:27.919,,true,,,2025-11-25 15:24:27.899,,,0,,,,"2,934","5,399,511","1,096",,,2025-11-25 15:24:27.919
IT,LAWEB,"34,923,335",534,2025-11-25 15:24:19.397,,,,,534,2025-11-25 15:24:19.397,,true,,,2025-11-25 15:24:19.371,,,0,,,,"2,934","5,398,945","1,096",,,2025-11-25 15:24:19.397
IT,LAWEB,"34,923,334",534,2025-11-25 15:22:46.257,,,,,534,2025-11-25 15:22:46.257,,true,,,2025-11-25 15:22:46.228,,,0,,,,"3,506","4,545,017","1,096",,,2025-11-25 15:22:46.257
IT,LAWEB,"34,923,333",534,2025-11-25 15:22:33.704,,,,,534,2025-11-25 15:22:33.704,,true,,,2025-11-25 15:22:33.681,,,0,,,,"3,506","4,546,021","1,096",,,2025-11-25 15:22:33.704
IT,LAWEB,"34,923,332",605,2025-11-25 15:21:45.128,,,,,605,2025-11-25 15:21:45.128,,true,,,2025-11-25 15:21:45.096,,,0,,,,"3,027","130,133","1,116",,,2025-11-25 15:21:45.128
IT,LAWEB,"34,923,331",346,2025-11-25 15:30:30.693,,,,,346,2025-11-25 15:19:23.293,,false,2025-11-25 15:30:30.653,,2025-11-25 15:19:23.293,,,1,,,,"3,304","1,881,684","1,084",,,2025-11-25 15:30:30.693
