"COUNTRY_CODE","RECORD_SOURCE","ID","AUDIT_MODIFIEDBY","AUDIT_MODIFIEDDATE","DEPRECATO","INFO_IDESTERNO","INFO_IDISTANZAATTIVITAMASSIVA","INFO_DATA","AUDIT_CREATEDBY","AUDIT_CREATEDDATE","INFO_ORIGINEINFORMAZIONE","BENEFICIARIOESTENSIONEBENEFICI","CLASSEBENEPEGNO","CLASSEGARANZIA","CODICEIDENTIFICATIVOGARANZIACONSORTILE","CODICEORIGINARIO","CONCESSIONEESTENSIONEBENEFICI","CONSOLIDABILE","CONSOLIDATA","CONTROGARANZIA","COPERTURAGARANZIA","CORRISPONDEALLADATACERTA","DATAACQUISIZIONE","DATAATTO","DATACONSOLIDAMENTO","DATAESCUSSIONE","DATAESTINZIONE","DATAISCRIZIONE","DATARINNOVO","DATARINUNCIA","DATASCADENZA","GARANZIAREALESUCCESSIVA","NUMEROATTO","PERCENTUALECONTROGARANZIA","PERCENTUALEGARANZIA","PERIODOCONSOLIDAMENTO","PRESTATAINVIASOLIDALE","REGISTROGENERALE","REGISTROPARTICOLARE","STATOGARANZIA","TITOLARITABENIIPOTECATI","VALOREALDEFAULT","VALOREESCUSSO","VALOREMASSIMOGARANTITO","VALORENOMINALE","VALOREPRESTITO","VALORERIVALUTATO","VERSION","INFOENTITA_ID","NATURAATTO_ID","POSIZIONE_ID","SOTTOTIPOGARANZIA_ID","TIPOGARANZIA_ID","ELEMENTOORGANIZZATIVOCONSERVATORIA_ID","CONTESTATA","ESCUSSA","PREVEDESEGNALAZIONEBI","RINNOVATA","VALORENOMINALEPOZIORI","VALORERESIDUOPOZIORI","CONTROGARANZIAPROPRIA","DATADELIBERACONTROGARANTE","DATALIBERAZIONE","IMPORTOACCANTONATO","IMPORTONONACCANTONATO","LIBERATA","NOMECOMPLETOCONSORZIOGARANZIA","NONRINNOVABILE","VALORERESIDUO","CAUSALENONRINNOVABILITA_ID","TIPOESTINZIONEGARANZIA_ID","CODICEIDENTIFICATIVOCAVEAU","CODICERIFERIMENTOSOTTOSISTEMA1","CODICERIFERIMENTOSOTTOSISTEMA2","CODICERIFERIMENTOSOTTOSISTEMA3","CODICERIFERIMENTOSOTTOSISTEMA4","CODICERIFERIMENTOSOTTOSISTEMA5","DATACONTESTAZIONE","FONDIARIO","MATERIALITA","NUMEROGARANZIA","NUMEROPREATTO","RACCOLTA","REPERTORIO","SOLVIBILITA","ELEMENTOORGANIZZATIVOFILIALEORIGINE_ID","STATOGARANZIAESTESO_ID","ATTOMUTUO_ID","IPOTECAFRAZIONATA","PERCASSETNONFINANZIATO","VALOREASSETAGARANZIA","DESCRIZIONELINEAGARANTITA","CODICEIDENTIFICATIVOCONTROGARANZIA","CONTATTOCREDITOREORIGINARIO_ID","VALOREGARANTITO"
IT,LAWEB,88,-1,"2017-04-01 21:06:57.350",,"341808_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2005-03-01 00:00:00.000","2005-03-01 00:00:00.000","2005-09-01 00:00:00.000",,,,,,,,"5529",,,1,,,"836",1,1,,,,"120,000","60,000",,1,,,"30,386",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,89,-1,"2017-04-01 21:06:57.350",,"342112_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-14 00:00:00.000","2010-06-14 00:00:00.000","2010-12-14 00:00:00.000",,,,,,,,"4081",,,1,,,"615",1,1,,,,"20,000","11,220.79",,1,,,"541,576",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,90,-1,"2017-04-01 21:06:57.350",,"342686_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-03-28 00:00:00.000","2011-03-28 00:00:00.000","2011-09-28 00:00:00.000",,,,,,,,"8456",,,1,,,"1308",1,1,,,,"40,000","20,650.31",,1,,,"542,139",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,91,-1,"2017-04-01 21:06:57.350",,"342788_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-16 00:00:00.000","2010-06-16 00:00:00.000","2010-12-16 00:00:00.000",,,,,,,,"11466",,,1,,,"2729",1,1,,,,"20,000","11,308.78",,1,,,"542,234",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,92,-1,"2017-04-01 21:06:57.350",,"343068_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-12-21 00:00:00.000","2009-12-21 00:00:00.000","2010-12-21 00:00:00.000",,,,,,,,"47031",,,2,,,"8970",1,1,,,,"25,000","12,940.01",,1,,,"542,513",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,93,-1,"2017-04-01 21:06:57.350",,"343414_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2004-10-28 00:00:00.000","2004-10-22 00:00:00.000","2005-04-28 00:00:00.000",,,,,,,,"21471",,,1,,,"5303",1,1,,,,"400,000","200,000",,1,,,"542,847",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,94,-1,"2017-04-01 21:06:57.350",,"343414_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2006-07-25 00:00:00.000","2006-07-25 00:00:00.000","2007-01-25 00:00:00.000",,,,,,,,"4823",,,1,,,"4823",1,1,,,,"50,082.42","25,041.21",,1,,,"542,847",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,95,-1,"2017-04-01 21:06:57.350",,"343414_3",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2007-04-10 00:00:00.000","2007-04-10 00:00:00.000","2007-10-10 00:00:00.000",,,,,,,,"26773",,,1,,,"6640",1,1,,,,"28,000","14,785.39",,1,,,"542,847",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,96,-1,"2017-04-01 21:06:57.350",,"343583_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-10-08 00:00:00.000","2009-10-08 00:00:00.000","2010-04-08 00:00:00.000",,,,"2029-10-08 00:00:00.000",,,,"60429",,,1,,,"9583",1,1,,,,"22,000","11,020.06",,1,,,"543,009",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,97,-1,"2017-04-01 21:06:57.350",,"343788_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-07-28 00:00:00.000","2010-07-28 00:00:00.000","2011-07-28 00:00:00.000",,,,,,,,"94527",,,2,,,"22752",1,1,,,,"40,000","30,895.02",,1,,,"793,615",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,98,-1,"2017-04-01 21:06:57.350",,"344427_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-08-04 00:00:00.000","2010-08-04 00:00:00.000","2011-02-04 00:00:00.000",,,,,,,,"12169",,,1,,,"2698",1,1,,,,"16,000","10,733.31",,1,,,"30,592",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,102,-1,"2017-04-01 21:06:57.350",,"347739_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,HOIST_2000000091,,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,0,,,1,"1,481,642",,"488,710",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,103,-1,"2017-04-01 21:06:57.350",,"347750_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,"812545",,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,"6,713.94",,,1,"1,481,643",,"488,715",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,104,-1,"2017-04-01 21:06:57.350",,"347779_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,HOIST_2000000091,,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,0,,,1,"1,481,644",,"488,737",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,105,-1,"2017-04-01 21:06:57.350",,"347792_1",,,-1,"2017-04-01 21:06:57.350",1,,,1,,HOIST_2000000091,,,,,0,,,,,,,,,,,false,,,,0,true,,,1,0,,0,,0,,,1,"1,481,645",,"488,748",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,106,"1,414","2022-10-04 13:50:49.936",,"348529_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2003-07-22 00:00:00.000",,"2004-01-22 00:00:00.000",,,"2003-07-22 00:00:00.000",,,"2023-07-22 00:00:00.000",,,,,1,,,,1,1,,,,"160,000","80,000",,2,,,"486,782",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,107,676,"2023-11-08 10:45:20.171",,"348534_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2002-09-23 00:00:00.000",,"2009-07-09 00:00:00.000",,,"2002-09-23 00:00:00.000",,,"2022-09-23 00:00:00.000",,"291",,,1,,,"24",6,1,,,,"124,000","62,000",,3,,,"486,785",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,108,-1,"2017-04-01 21:06:57.350",,"348536_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"1999-06-17 00:00:00.000","2008-10-24 00:00:00.000","1999-12-17 00:00:00.000",,,,"2019-06-17 00:00:00.000",,,,"36044",,,1,,,"4746",1,1,,,,"154,937.07","77,458.53",,1,,,"486,786",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,109,-1,"2017-04-01 21:06:57.350",,"348539_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,true,,0,,"2008-10-21 00:00:00.000",,"2009-04-21 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"162,000","81,000",,1,"1,481,646",,"486,787",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,110,-1,"2017-04-01 21:06:57.350",,"348543_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2008-12-17 00:00:00.000","2008-12-17 00:00:00.000","2009-06-17 00:00:00.000",,,,,,,,"57303",,,1,,,"8206",1,1,,,,"120,000","60,000",,1,,,"486,791",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,111,-1,"2017-04-01 21:06:57.350",,"348545_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2001-12-19 00:00:00.000","2001-12-19 00:00:00.000","2002-12-19 00:00:00.000",,,,,,,,,,,2,,,"5453",1,1,,,,"278,886.9","239,443.36",,1,,,"486,792",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,112,-1,"2017-04-01 21:06:57.350",,"348547_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2000-04-17 00:00:00.000",,"2000-10-17 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"26,855.78","53,711.52",,1,"1,481,647",,"486,794",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,113,-1,"2017-04-01 21:06:57.350",,"348550_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2002-09-30 00:00:00.000","2008-12-18 00:00:00.000","2003-03-30 00:00:00.000",,,,"2022-09-30 00:00:00.000",,,,"14569",,,1,,,"1444",1,1,,,,"70,000","35,000",,1,,,"486,797",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,114,-1,"2017-04-01 21:06:57.350",,"348550_2",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2001-11-20 00:00:00.000","2008-10-27 00:00:00.000","2002-05-20 00:00:00.000",,,,"2021-11-20 00:00:00.000",,,,"12320",,,1,,,"1251",1,1,,,,"137,377.54","68,688.77",,1,,,"486,797",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,115,-1,"2017-04-01 21:06:57.350",,"348551_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2000-07-15 00:00:00.000",,"2001-01-15 00:00:00.000",,,,"2020-07-15 00:00:00.000",,,,,,,1,,,,1,1,,,,"175,595.35","87,797.77",,1,,,"486,798",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,116,-1,"2017-04-01 21:06:57.350",,"348555_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,true,,0,,"2008-08-25 00:00:00.000",,"2009-02-25 00:00:00.000",,,,,,,,,,,1,,,,1,2,,,,"700,000","350,000",,1,"1,481,648",,"486,799",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,117,-1,"2017-04-01 21:06:57.350",,"348556_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2008-10-31 00:00:00.000","2008-10-31 00:00:00.000","2009-04-30 00:00:00.000",,,,,,,,"41757",,,1,,,"6142",1,1,,,,"100,000,000","200,000,000",,1,,,"486,800",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,118,-1,"2017-04-01 21:06:57.350",,"348559_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,true,,0,,"2008-10-17 00:00:00.000",,"2009-04-17 00:00:00.000",,,,"2020-08-01 00:00:00.000",,,,,,,1,,,,1,1,,,,"130,000","41,000",,1,,,"486,802",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,119,-1,"2017-04-01 21:06:57.350",,"348575_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,true,,0,,"2002-04-04 00:00:00.000",,"2002-10-04 00:00:00.000",,,,"2022-04-03 00:00:00.000",,,,,,,1,,,,1,1,,,,"234,000","117,000",,1,,,"486,809",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,120,-1,"2017-04-01 21:06:57.350",,"348581_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2001-11-22 00:00:00.000",,"2002-05-22 00:00:00.000",,,,"2021-11-22 00:00:00.000",,,,,,,1,,,,1,1,,,,"46,481.12","23,240.56",,1,,,"486,815",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,121,-1,"2017-04-01 21:06:57.350",,"348587_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"1999-10-29 00:00:00.000",,"2000-04-29 00:00:00.000",,,,"2018-10-29 00:00:00.000",,,,,,,1,,,,1,1,,,,"196,253.62","98,126.81",,1,,,"486,819",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,122,-1,"2017-04-01 21:06:57.350",,"348601_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"1996-09-27 00:00:00.000",,"1997-03-27 00:00:00.000",,,,"2016-09-27 00:00:00.000",,,,,,,1,,,,1,1,,,,"92,962.24","46,481.12",,1,,,"486,829",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,123,-1,"2017-04-01 21:06:57.350",,"348602_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"1996-09-27 00:00:00.000",,"1997-03-27 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"92,962.24","46,481.12",,1,,,"486,830",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,124,-1,"2017-04-01 21:06:57.350",,"348655_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-02-24 00:00:00.000","2010-02-24 00:00:00.000","2010-08-24 00:00:00.000",,,,,,,,"5052",,,1,,,"1267",1,1,,,,"19,000","9,871.31",,1,,,"515,380",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,126,-1,"2017-04-01 21:06:57.350",,"349020_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-11-02 00:00:00.000","2011-11-02 00:00:00.000","2012-05-02 00:00:00.000",,,,,,,,"124771",,,1,,,"26641",1,1,,,,"17,800","8,963.92",,1,,,"31,003",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,127,-1,"2017-04-01 21:06:57.350",,"349109_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-20 00:00:00.000","2010-05-20 00:00:00.000","2010-11-20 00:00:00.000",,,,"2030-05-20 00:00:00.000",,,,"62445",,,1,,,"14311",1,1,,,,"27,400","13,654.72",,1,,,"31,066",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,128,-1,"2017-04-01 21:06:57.350",,"349819_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,,,0,,"2007-06-15 00:00:00.000","2007-06-15 00:00:00.000","2007-12-15 00:00:00.000",,,,,,,,"35338",,,1,,,"9017",1,1,,,,"240,000","120,000",,1,,,"516,825",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,130,-1,"2017-04-01 21:06:57.350",,"351659_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-24 00:00:00.000","2010-05-24 00:00:00.000","2011-05-24 00:00:00.000",,,,,,,,"17748",,,2,,,"3945",1,1,,,,"18,000","9,468.23",,1,,,"721,902",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,131,-1,"2017-04-01 21:06:57.350",,"353982_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-12-09 00:00:00.000","2010-12-09 00:00:00.000","2011-06-09 00:00:00.000",,,,,,,,"149917",,,1,,,"35375",1,2,,,,"25,000","16,111.31",,1,,,"726,246",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,132,-1,"2017-04-01 21:06:57.350",,"356857_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-12-19 00:00:00.000","2012-12-19 00:00:00.000","2012-06-19 00:00:00.000",,,,,,,,"144509",,,1,,,"30632",1,1,,,,"24,000","12,216.23",,1,,,"437,337",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,133,-1,"2017-04-01 21:06:57.350",,"357423_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2012-10-17 00:00:00.000","2012-10-17 00:00:00.000","2013-04-17 00:00:00.000",,,,,,,,"22381",,,1,,,"2423",1,2,,,,"15,000","8,993.98",,1,,,"32,239",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,134,-1,"2017-04-01 21:06:57.350",,"357963_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2009-09-22 00:00:00.000","2009-09-22 00:00:00.000","2010-03-22 00:00:00.000",,,,,,,,,,,1,,,"1192",1,1,,,,"30,000","14,655.62",,1,,,"32,623",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,135,-1,"2017-04-01 21:06:57.350",,"358452_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-12-09 00:00:00.000","2011-12-09 00:00:00.000","2012-06-09 00:00:00.000",,,,,,,,"32786",,,1,,,"5040",1,1,,,,"25,000","12,051.43",,1,,,"70,218",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,136,-1,"2017-04-01 21:06:57.350",,"360877_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-03-15 00:00:00.000","2010-03-15 00:00:00.000","2010-09-15 00:00:00.000",,,,,,,,"4935",,,1,,,"942",1,1,,,,"32,000","1,599,924",,1,,,"791,508",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,137,-1,"2017-04-01 21:06:57.350",,"365204_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2012-05-29 00:00:00.000","2012-05-29 00:00:00.000","2012-11-29 00:00:00.000",,,,,,,,"24785",,,1,,,"3447",1,2,,,,"15,000","9,137.53",,1,,,"629,287",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,138,-1,"2017-04-01 21:06:57.350",,"365205_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2012-05-29 00:00:00.000","2012-05-29 00:00:00.000","2012-11-29 00:00:00.000",,,,,,,,"24785",,,1,,,"3447",1,2,,,,"15,000","9,137.53",,1,"1,481,649",,"33,650",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,139,-1,"2017-04-01 21:06:57.350",,"365386_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-07-26 00:00:00.000","2010-07-26 00:00:00.000","2011-01-26 00:00:00.000",,,,,,,,"95769",,,1,,,"23387",1,1,,,,"19,800","9,995.64",,1,,,"839,696",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,140,-1,"2017-04-01 21:06:57.350",,"365881_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-19 00:00:00.000","2010-05-19 00:00:00.000","2010-11-19 00:00:00.000",,,,,,,,"2402",,,1,,,"515",1,1,,,,"20,000","10,217.99",,1,,,"33,075",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,142,-1,"2017-04-01 21:06:57.350",,"366573_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-05-20 00:00:00.000","2010-05-20 00:00:00.000","2010-11-20 00:00:00.000",,,,"2030-05-20 00:00:00.000",,,,"31865",,,1,,,"7403",1,1,,,,"22,400","11,197.85",,1,,,"33,550",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,143,-1,"2017-04-01 21:06:57.350",,"375601_1",,,-1,"2017-04-01 21:06:57.350",1,IPOTECA TRC SPA,,2,,,true,true,false,,0,,"2014-02-19 00:00:00.000",,"2014-08-19 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"17,350","8,675.01",,1,,,"628,824",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,144,-1,"2017-04-01 21:06:57.350",,"383596_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-06-14 00:00:00.000","2010-06-14 00:00:00.000","2010-12-14 00:00:00.000",,,,,,,,"4700",,,1,,,"833",1,1,,,,"20,000","10,358.73",,1,,,"87,957",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,145,-1,"2017-04-01 21:06:57.350",,"383685_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-03-29 00:00:00.000","2011-03-29 00:00:00.000","2011-09-29 00:00:00.000",,,,,,,,"12190",,,1,,,"1706",1,2,,,,"15,000","10,095.48",,1,,,"88,183",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,146,-1,"2017-04-01 21:06:57.350",,"399444_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-04-08 00:00:00.000","2010-04-08 00:00:00.000","2011-04-08 00:00:00.000",,,,,,,,"10527",,,2,,,"2148",1,1,,,,"23,200","11,548.72",,1,,,"554,584",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,147,-1,"2017-04-01 21:06:57.350",,"426592_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-03-26 00:00:00.000","2010-03-26 00:00:00.000","2010-09-26 00:00:00.000",,,,,,,,,,,1,,,,1,1,,,,"20,000","11,515.96",,1,,,"554,733",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,148,-1,"2017-04-01 21:06:57.350",,"426827_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-12-09 00:00:00.000","2010-12-09 00:00:00.000","2011-06-09 00:00:00.000",,,,,,,,"149918",,,1,,,"35376",1,1,,,,"20,000","12,291.35",,1,,,"553,604",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,150,-1,"2017-04-01 21:06:57.350",,"427583_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-03-28 00:00:00.000","2011-03-28 00:00:00.000","2011-09-28 00:00:00.000",,,,,,,,"5221",,,1,,,"1085",1,1,,,,"26,000","13,114.59",,1,,,"33,841",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,151,-1,"2017-04-01 21:06:57.350",,"430398_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2011-11-14 00:00:00.000","2011-11-14 00:00:00.000","2012-05-14 00:00:00.000",,,,,,,,"46374",,,1,,,"9416",1,1,,,,"20,000","15,285.49",,1,,,"837,151",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IT,LAWEB,152,-1,"2017-04-01 21:06:57.350",,"430456_1",,,-1,"2017-04-01 21:06:57.350",1,,,2,,,false,true,false,,0,,"2010-01-07 00:00:00.000","2010-03-03 00:00:00.000","2010-07-07 00:00:00.000",,,,,,,,"12598",,,1,,,"2351",1,1,,,,"25,000","14,064.47",,1,,,"34,046",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
